name,album,album_id,artist,artist_id,id,popularity,duration_ms,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
Subtract,Signal Flow,4NmKvbxPQ5OyZOdwbam3Iv,A.L.I.S.O.N,3gi5McAv9c0qTjJ5jSmbL0,6CuyhncZBwwn1pt1amDPXq,52,311489,0.0345,0.0754,1,0.0876,4,0.551,-10.627,0.284,0.808,0.483,171.963
Rings,Epoch,0GXI4iAc5FshqWgIlaNAXO,Tycho,5oOhM2DFWab8XhSdQiITry,5DQEWQoJ3deYCPkRIFm3Ci,53,248642,0.0582,0.112,0,0.111,5,0.474,-9.364,0.00543,0.77,0.908,139.983
When It Comes To You - Benny Benassi & BB Team Remix,When It Comes To You (Remixes),13u5uffEUZZBoaI5kn5Zqd,Sean Paul,3Isy6kedDrgPYoTS1dazA9,2k4c9ZAlIYHyXiJ4i20FO7,60,144073,0.168,0.41,0,0.221,10,0.789,-4.364,0.0538,0.0,0.893,121.956
Unlove You,Unlove You,6k63cIUizpLu0h5hhIg8LG,Armin van Buuren,0SfsnGyD8FpIN4U4WCkBZ5,2tilX6FUl0IwFgiOYjuc6V,66,150160,0.0597,0.663,0,0.143,3,0.678,-3.66,0.0303,3.33e-05,0.928,116.892
Rockstar,Rockstar,1US66auJ538TiXGeUf24yL,Ilkay Sencan,5deLgmgAEgy8UHOfJ9Dj8w,4OgwXdylh75fHfwUzJTUqg,73,212280,0.0604,0.185,1,0.145,11,0.771,-3.978,0.142,0.03,0.826,100.012
Lips Don't Lie (feat. A Boogie Wit da Hoodie) - R3HAB Remix,Lips Don't Lie (feat. A Boogie Wit da Hoodie) [R3HAB Remix],2VJaUeMCysrmmuVpSzfxPt,Ally Brooke,6TXM1kV4L8DsDAkAfbOPYk,5JLDDfDzrRYreGS13X8wec,64,183670,0.0353,0.609,0,0.0505,1,0.665,-7.083,0.117,0.0,0.696,100.022
White Mercedes - EDX's Miami Sunset Remix,White Mercedes (EDX's Miami Sunset Remix),37vNU8L52IJZuO7e9hqBd9,Charli XCX,25uiPmTg16RbhZWAqwLBy5,5scxjvcdozadBoRRN0UMaM,59,200443,0.0473,0.586,1,0.204,5,0.846,-3.503,0.0141,2.23e-05,0.773,124.008
Beautiful (feat. Camila Cabello) - Bazzi vs. EDX's Ibiza Sunrise Remix,Beautiful (feat. Camila Cabello) [Bazzi vs. EDX's Ibiza Sunrise Remix],6KGnQuHVrsfblNq0ekXp3y,Bazzi vs.,0Z0T7qMFlcb0NfmrJ0Vu02,6AZ21kPj2a0INgf3uCviVu,59,187868,0.0944,0.453,1,0.238,2,0.69,-4.154,0.0611,1.85e-05,0.862,121.975
The Way I Am - Eden Prince Remix,The Way I Am (Eden Prince Remix),37mKbVyPaoPAdj0h2rgDEs,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,6DrjofzZm5s8xpMn4IBMyI,56,192797,0.131,0.65,1,0.103,1,0.732,-3.253,0.0991,0.0,0.877,121.998
What's Up Danger - Black Caviar Remix,What's Up Danger (Black Caviar Remix),4zuVeB0Vr3EMzXzB5vy4Qt,Blackway,1QvK8bFc2WREH4LDlJcJbi,0fOxkxw7FKXuzNs64bsmyb,58,197626,0.0568,0.225,1,0.225,9,0.877,-2.96,0.0383,0.355,0.721,122.003
joy. (R3HAB Remix),joy. (R3HAB Remix),2gGMD56Y8DAvIzpoYfA014,for KING & COUNTRY,3sDbKMebVH2VYcRSl7u1VC,1BmdqDrBU5eohtRwHBls6C,58,171500,0.0572,0.48,0,0.111,0,0.75,-4.607,0.0917,1.59e-05,0.81,120.038
Slow Dance (feat. Ava Max) - Sam Feldt Remix,Slow Dance (feat. Ava Max) [Sam Feldt Remix],6Ol6C42O7AWnTkj8pHMHWv,AJ Mitchell,6dn6x1XOng3LOAnfTjUn77,2wenGTypSYHXl1sN1pNC7X,62,193548,0.0444,0.372,1,0.0388,1,0.732,-5.999,0.114,2.02e-06,0.85,124.024
Look Back at It - Tiësto and SWACQ Remix,Look Back at It (Tiësto and SWACQ Remix),4HJfoj7ThDvNVJpj0X9klT,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,3v1srNR64XH3BOjPKT8C70,62,221714,0.0663,0.551,1,0.209,6,0.82,-6.553,0.0902,0.0,0.808,104.977
Body On My,Body On My,2R66I0nzp3NnuUlzIGWQ5P,Loud Luxury,6t1gpxYbY8OlLA7D2RiikQ,6e0CvGZf7CouOpYF8toXHC,69,192506,0.0463,0.687,1,0.374,1,0.744,-4.675,0.0399,0.0,0.726,121.985
Someone I Used To Know - Kue Radio Remix,Someone I Used To Know (The Remixes),0g6oFlATRz4u6T2M5yXLS2,Zac Brown Band,6yJCxee7QumYr820xdIsjo,7m9j9N42SLMCuALFwC6tD4,55,251428,0.264,0.614,0,0.0912,6,0.636,-2.922,0.0307,0.0,0.866,125.897
With You - Dexter Remix,With You - The Remixes,5cHgBxHHpJLjMWGBBiJEVJ,Kaskade,6TQj5BFPooTa08A7pk8AQ1,1nwoWaqzB30bD4IPqRNuex,49,196613,0.132,0.47,0,0.224,1,0.679,-6.918,0.119,5.89e-06,0.786,126.092
Crave - Benny Benassi & BB Team Radio Edit,Crave (Remixes Pt. 1),5ZiBya8VJVqVTMhdq2FyZT,Madonna,6tbjWDEIzxoDsBA1FuhfPW,6DdCszxUB01C83NTP9XiOe,44,199415,0.0479,0.216,0,0.12,5,0.722,-6.631,0.278,0.0,0.609,123.944
Trampoline - Tromme Remix,Trampoline (The Remixes),5Ida9C1WgazlXNSaAO9EE8,SHAED,3KwmxIhSe9UTSEF37kwngR,4GRAd0RJPZz5SHXwrRUMgo,46,208141,0.034,0.158,0,0.0669,7,0.655,-5.655,0.0302,0.0354,0.774,112.982
No Option (feat. Burna Boy),Carte Blanche,2MFS6WG6jnPAgvJpV3PehR,DJ Snake,540vIaP2JwjQb9dm3aArA4,4lDYedHtcFwkMTVwpdSRUN,64,185600,0.0345,0.876,0,0.204,5,0.631,-4.072,0.00837,1.09e-05,0.877,150.162
Ruin My Life - Steve James Remix,Ruin My Life (Remixes),6rWRg6yLGcLdG0IRaCB9LN,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,0Fc9QSMX6fgEBgDjUax7t7,57,177096,0.0389,0.643,1,0.0834,11,0.723,-6.487,0.0103,0.000477,0.837,123.952
Say My Name (feat. Bebe Rexha & J Balvin) - Lucas & Steve Remix,Say My Name (feat. Bebe Rexha & J Balvin) [Lucas & Steve Remix],19z3vpbBT09lZ54neDfuFL,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,3TjLsDgL0bTbSQIF6M5Ki8,67,189374,0.165,0.516,0,0.174,10,0.678,-5.289,0.0395,0.0,0.747,120.002
Hate Me - R3HAB Remix,Hate Me (R3HAB Remix),6e6RVFWdZaoTiLAZOCMnps,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,3iJeF2izF1QcpCgUc97BLl,70,203733,0.0554,0.329,1,0.133,8,0.437,-4.918,0.148,0.0,0.774,123.125
Let It Be Me - Sondr Remix,Let It Be Me (Remixes),097kyycr5ZuLS2cPwwUHwt,Steve Aoki,77AiFEVeAVj2ORpC85QVJs,2v3DuCVBbopteJqdM7aKQK,40,185365,0.0934,0.232,1,0.131,7,0.467,-5.466,0.00791,0.000441,0.821,122.676
Old Town Road - Diplo Remix,Old Town Road (Diplo Remix),66FxETmTBazRMZNbvGtGQl,Lil Nas X,7jVv8c5Fj3E9VhNjxT4snq,3kgKVcBpBGuSeaEC0AZGlb,76,204026,0.0576,0.297,1,0.113,6,0.766,-9.108,0.00407,3.76e-06,0.771,140.036
Talk - Disclosure VIP,Talk (Disclosure VIP),3zKB8eOzx6nPOnKUf0A4CS,Khalid,6LuN9FCkKOj5PcnpouEgny,3uXHSf9sSIpOJWuC1H8DiU,62,273229,0.204,0.565,0,0.0355,4,0.775,-7.388,0.0158,0.0117,0.867,128.956
two nights part ii (Lykke Li x Skrillex x Ty Dolla $ign),two nights part ii (Lykke Li x Skrillex x Ty Dolla $ign),66k5Ex71uMEy9Wva7rDGQt,Lykke Li,6oBm8HB0yfrIc9IHbxs6in,47UnzjxpWvJKCverxM1OaS,63,210994,0.0892,0.323,1,0.0977,0,0.711,-7.06,0.244,7.21e-05,0.684,119.974
Spicy - Majestic Remix,Spicy (with Diplo & Charli XCX) [Remixes],1PbOvsQE07RzhUzeaZTldw,Herve Pagez,31JFnMfmvwzZGdEnXaKGek,4Q9iBGT9b9CVTtDwsgQWnl,47,255860,0.0763,0.959,1,0.0185,11,0.814,-5.547,0.001,0.0223,0.838,121.978
Loco Contigo (with J. Balvin & Tyga) - Cedric Gervais Remix,Loco Contigo (with J. Balvin & Tyga) [Cedric Gervais Remix],4shNfMW19y4WnkuhCHum19,DJ Snake,540vIaP2JwjQb9dm3aArA4,5Shjuje8PRcX7ueEVajrLH,64,279800,0.0373,0.461,0,0.0916,6,0.752,-4.451,0.00486,0.0109,0.84,124.002
Caught Up In The Country (Sam Feldt Remix),Caught Up In The Country (Sam Feldt Remix),1b6BA0fpdHJyYsO04QQIb6,Rodney Atkins,2qgvmDsc4jrqbAbjq1HGM2,6MYshGKhcheOSGquz6NKbC,57,210005,0.0762,0.453,1,0.178,7,0.614,-3.918,0.0621,0.0,0.897,124.029
Hurts 2B Human (feat. Khalid) - Midnight Kids Remix,Hurts 2B Human (The Remixes) (feat. Khalid),5rgXFPHwXynvavwqnCIE9U,P!nk,1KCSPY1glIKqW2TotWuXOR,7rz3mIyvlvgt2BfqLksxV2,59,206443,0.0442,0.286,1,0.134,7,0.28,-4.525,0.296,0.0,0.656,91.198
OMG (with Carly Rae Jepsen) - Josh Le Tissier Remix,OMG (Remixes Pt 1),0IQCAJBpfDM7at8nVWEldX,Gryffin,2ZRQcIgzPCVaT9XKhXZIzh,42bLcaZfR7mVwjgaJizobb,51,240000,0.0465,0.472,1,0.0532,6,0.582,-5.907,0.0214,2.93e-06,0.881,121.996
Million Pieces - M-22 Remix,Million Pieces (M-22 Remix),4lzn3ikjb2HPZM6U6Y1IRL,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,08rBIlTMXlF5uEHobZglxv,55,166236,0.0585,0.479,0,0.109,4,0.64,-3.318,0.0832,0.0083,0.992,123.951
God Only Knows (GATTÜSO Remix),God Only Knows (GATTÜSO Remix),5gdySuafgIrPQvdKzjbmIi,for KING & COUNTRY,3sDbKMebVH2VYcRSl7u1VC,0ReSY5XOCFXFRooRS7hPxk,55,198370,0.0448,0.429,1,0.103,2,0.545,-4.42,0.00377,2.99e-05,0.889,144.039
When You Leave - Breathe Carolina Remix,When You Leave (Breathe Carolina Remix),6MhbDWEsAP9Xsgoj0TuEOc,Nikki Vianna,5YyGLejM00snCF1RJKlocJ,1hr5Y2i4NlE3LPvQZ9Q5Ao,58,155080,0.105,0.819,1,0.269,1,0.679,-2.929,0.0334,0.0,0.909,119.885
Don't Leave Me Alone (feat. Anne-Marie) - EDX's Indian Summer Remix,Don't Leave Me Alone (feat. Anne-Marie) [EDX's Indian Summer Remix],1WhPuMFm5VaTJqe9rl3C5Q,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,1mC2UjWt25Oixtqu7C6suL,64,210967,0.128,0.336,0,0.119,4,0.684,-4.477,0.0469,3.39e-06,0.818,123.938
Mama (feat. Ellie Goulding) - Tiësto’s Big Room Remix,Mama (feat. Ellie Goulding) [Tiësto’s Big Room Remix],4CdWEwelJIofGEEjSc62N9,Clean Bandit,6MDME20pz9RveH9rEXvrOM,3Mong1BzxMKwTZ0SbfLdcQ,69,156167,0.0809,0.436,0,0.105,1,0.684,-2.588,0.0207,1.25e-06,0.95,125.974
American Boy - Brooks Remix,American Boy (Brooks Remix),2oUf4rrrptVC50h75WzjmI,Estelle,5T0MSzX9RC5NA6gAI6irSn,6B2NRQjtSOtqi67d72r5cx,58,200624,0.111,0.531,0,0.197,5,0.609,-4.564,0.0994,0.0,0.764,128.082
Post Malone (feat. RANI) - GATTÜSO Remix,Post Malone (feat. RANI) [GATTÜSO Remix],6703SRPsLkS4bPtMFFJes1,Sam Feldt,20gsENnposVs2I4rQ5kvrf,6b1RNvAcJjQH73eZO4BLAB,69,207619,0.0434,0.367,0,0.111,4,0.542,-2.419,0.0335,4.83e-06,0.903,127.936
Good Things Fall Apart (with Jon Bellion) [Tiësto's Big Room Remix],Good Things Fall Apart (with Jon Bellion) [Tiësto's Big Room Remix],1r4KIEhxQJ7o3b5Fbv2sRe,ILLENIUM,45eNHdiiabvmbp4erw26rg,6m8SIT10j41SPpPFOknTmP,69,247384,0.0522,0.495,1,0.0846,2,0.563,-2.921,0.00522,0.0,0.81,129.975
Side Effects - Fedde Le Grand Remix,Side Effects - Remixes,3Yb3f9PL7aBpjuJPyiV0ot,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,7FDaS1k08rwMoAThmzUkOZ,66,172360,0.0432,0.659,0,0.434,0,0.633,-4.046,0.0382,2.83e-05,0.854,126.026
Close To Me (with Diplo) (feat. Swae Lee) - CID Remix,Close To Me (Remixes),5bMicFMWsZlRZNTDq9h3oA,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,1zzOMDmkRZy0g9f4JTAZKn,11,175000,0.0511,0.397,0,0.333,1,0.663,-3.781,0.0325,0.0,0.905,125.996
Treehouse - R3HAB Remix,Treehouse (R3HAB Remix),6T3Bfp49DNsclv7kq9eqP2,James Arthur,4IWBUUAFIplrNtaOHcJPRM,27F9FlipD657qYRQT3qxFm,56,192653,0.154,0.289,1,0.0545,6,0.367,-4.504,0.00515,0.0,0.783,88.013
One Thing Right - Firebeatz Remix,One Thing Right (Remixes),13pvchQvJxxpvvtsasA4NG,Marshmello,64KEffDW9EtZ1y2vBYgq8T,2M9GeaCQXrV12J0wzBxIwi,69,192380,0.0363,0.348,0,0.0289,1,0.682,-7.117,0.0146,0.000834,0.851,126.0
All Around The World (La La La) - Marnik Remix,All Around The World (La La La) [Marnik Remix],5r998zJ0MNYb2TTxyQmjxT,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ,3Ciaf6WgvG95TGRGxQ1yO8,61,170666,0.0348,0.707,0,0.113,9,0.708,-4.329,0.089,0.081,0.913,135.016
Cross Me (feat. Chance the Rapper & PnB Rock) - M-22 Remix,Cross Me (feat. Chance the Rapper & PnB Rock) [M-22 Remix],49bXZtlI5kQSqQMSCnSaWO,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3eFJI470ALf1EYjywPRsJy,60,207893,0.181,0.752,1,0.124,6,0.679,-6.5,0.146,4.92e-06,0.923,121.984
All My Friends - Eden Prince Remix,All My Friends (Eden Prince Remix),4lXBBbiEgwTzcfAkqdXJV1,AJ Mitchell,6dn6x1XOng3LOAnfTjUn77,5WaXMQMlQpq8pwIdaFP43L,59,173548,0.0948,0.368,0,0.427,1,0.694,-4.322,0.0702,0.0,0.901,118.051
Hold Me While You Wait - Steve Void Remix,Hold Me While You Wait (Steve Void Remix),1LTVUVJQ9wNArrbm02ZOVL,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,5dy3WUywjZcalTno1io8TQ,64,172800,0.0434,0.468,1,0.33,11,0.675,-7.037,0.104,0.0,0.76,124.933
Easier - Seeb Remix,Easier (Seeb Remix),1N3m1ZId0DMGaCN83haJLs,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,6GIRtKNXokeu25nn7U6Hu8,74,165767,0.0584,0.717,1,0.151,5,0.564,-3.374,0.0728,0.0,0.747,97.878
Don't Leave Me Lonely (feat. YEBBA) - Claptone Remix,Don't Leave Me Lonely (feat. YEBBA) [Claptone Remix],7kDHIbujnNBfCxe0KhYkZ3,Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,6LCsZ8ARrIq0n9nr6gM2ru,58,216714,0.0387,0.459,1,0.0245,8,0.784,-5.48,0.0357,0.025,0.779,124.994
Gone - The Wild Remix,Gone (The Wild Remix),2QVWSdvejmRHBaK1mroxPL,Charli XCX,25uiPmTg16RbhZWAqwLBy5,79zGYOcAe2VmJsyQiJX31a,56,193861,0.0416,0.587,1,0.0424,6,0.64,-4.203,0.0588,1.99e-05,0.838,124.081
Torn - Hook N Sling Remix,Torn (Hook N Sling Remix),2I7zD7nw8TXw7XNhZxiTuF,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,7w820QhHl82NN1Cvja3EO5,57,213180,0.0418,0.476,0,0.111,2,0.723,-3.587,0.0687,0.000226,0.806,124.996
Can We Pretend (feat. Cash Cash) - Yves V Remix,Can We Pretend (The Remixes) (feat. Cash Cash),0G5SBhGfYhS1n8b6HWNPEB,P!nk,1KCSPY1glIKqW2TotWuXOR,38Or8cAURIsnNgT8R6IAzY,55,153360,0.064,0.173,0,0.377,1,0.629,-4.637,0.0317,0.0,0.902,124.92
If I Can't Have You - Gryffin Remix,If I Can't Have You (Gryffin Remix),4QxzbfSsVryEQwvPFEV5Iu,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,1IXGILkPm0tOCNeq00kCPa,70,253040,0.032,0.59,1,0.0919,2,0.642,-4.552,0.0567,0.0,0.818,124.957
Someone You Loved - Future Humans Remix,Someone You Loved (Future Humans Remix),7m7vv9wlQ4i0LFuJiE2zsQ,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,1e8PAfcKUYoKkxPhrHqw4x,69,189052,0.0359,0.725,1,0.0833,1,0.65,-4.672,0.0803,0.0,0.833,123.976
All the Time - Don Diablo Remix,All the Time (Don Diablo Remix),1HoSmj2eLcsrR0vE9gThr4,Zara Larsson,1Xylc3o4UrD53lo9CvFvVg,1z1Hg7Vb0AhHDiEmnDE79l,73,176616,0.0742,0.613,0,0.11,1,0.675,-3.432,0.0794,2.33e-05,0.931,124.008
Never Really Over - R3HAB Remix,Never Really Over (R3HAB Remix),7INHYSeusaFlyrHSNxm8qH,Katy Perry,6jJ0s89eD6GaHleKKya26X,2OAylPUDDfwRGfe0lYqlCQ,64,187675,0.0623,0.152,0,0.176,5,0.449,-4.788,0.187,0.0,0.856,112.648
Heaven Can Wait - The Aston Shuffle Remix,Heaven Can Wait (The Aston Shuffle Remix),6fUjIqkNJY56xS62ild7D1,Sia,5WUlDfRSoLAfcVSX1WnrxN,3C4fzUgIP3ahkhOBdP38GM,63,218373,0.0636,0.442,1,0.0909,5,0.622,-7.626,0.000609,0.746,0.859,121.968
Promises (with Sam Smith) - David Guetta Remix,Promises (with Sam Smith) [Remixes],7g15PlMnaKmFMUsSpR8aZt,Calvin Harris,7CajNmpbOovFoOoasH2HaY,3Lv3frZVXU7Q0JEFvLIzWW,66,190416,0.0372,0.225,0,0.103,3,0.588,-4.744,0.186,0.000219,0.697,125.157
Sixteen - Don Diablo Remix,Sixteen (Don Diablo Remix),3J9P04H2RDPOt9rhKqr5Oz,Ellie Goulding,0X2BH1fck6amBIoJhDVmmJ,3jwQwGVERUXo7eaAgL1xAo,68,193548,0.157,0.301,0,0.0807,5,0.493,-3.791,0.429,7.07e-06,0.773,123.149
So Am I - Toby Green Remix,So Am I (Toby Green Remix),4pl2838fY2YPaqiT2yWuMo,Ava Max,4npEfmQ6YuiwW1GpUmaq3F,4OFFY6L5ywYM1TwhXX69wQ,58,166875,0.0517,0.371,1,0.0923,6,0.625,-3.983,0.00432,0.00026,0.938,127.997
Signs - Eden Prince Remix,Signs (Eden Prince Remix),249wM0bMES3O4nFuwARq9i,Starley,02A3cEvlLLCbIMVDrK2GHV,4YaU1EjXIkdRdkOI4cCZys,58,172000,0.0841,0.503,0,0.374,0,0.702,-7.51,0.107,3.03e-05,0.814,121.993
Paradise - Bazzi vs. Black Caviar Remix,Paradise (Bazzi vs. Black Caviar Remix),0TLVzJLOGaY5j7UdKskpMx,Bazzi vs.,0Z0T7qMFlcb0NfmrJ0Vu02,5Vwgf4MVO0vLv8fbxaGGiW,56,218015,0.046,0.681,0,0.101,11,0.728,-2.878,0.00223,0.000317,0.815,124.019
All Star - Breathe Carolina Remix,All Star (Breathe Carolina Remix),5lsHOl5P5mWLHeslZCLSaQ,Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,6wKJjrWWP4qpzYbE8oQkc4,63,217043,0.0385,0.751,0,0.106,3,0.748,-5.877,0.0324,0.0,0.903,115.018
SOS - Laidback Luke Tribute Remix / Radio Edit,SOS (Laidback Luke Tribute Remix),7Al4TIo0c5twNLfdOh1y1u,Avicii,1vCWHaC5f2uS3yhpwWbIA6,3eLdNmnRWr9gIyBcqTSSti,69,164516,0.0625,0.678,0,0.339,5,0.572,-4.451,0.0111,0.0,0.915,123.919
Love Me Less (feat. Quinn XCII) - Party Pupils Remix,Love Me Less (Remixes),3E3l9Ae226bVoSwoPNuwWv,MAX,1bqxdqvUtPWZri43cKHac8,4sLtguRBis05qfsBgJ1IdN,58,185273,0.115,0.894,1,0.0757,1,0.748,-5.029,0.0823,7.36e-05,0.831,128.024
Dancing With A Stranger (With Normani) - Cheat Codes Remix,Dancing With A Stranger (With Normani) [Cheat Codes Remix],2LDzwN4iZ4qbSA32E9CG4Q,Sam Smith,2wY79sveU1sp5g7SokKOiI,0GfS3y8Jd7SHWd9R51s7Fo,72,159404,0.0542,0.324,1,0.138,1,0.746,-6.722,0.103,0.0036,0.557,111.961
Find U Again - MK Remix,Find U Again (MK Remix),7i1XW7To089jnBRzH8YaNp,Mark Ronson,3hv9jJF3adDNsBSIQDqcjp,1Yk6VWzkYzpDarxEVmrz7O,60,229753,0.0432,0.396,1,0.0607,5,0.63,-5.564,0.0639,0.389,0.96,123.972
Do You Mean (feat. Ty Dolla $ign & bülow) - Myon Remix,Do You Mean - The Remixes (feat. Ty Dolla $ign & bülow),5vf16sRhXB2f3sS5kteU2T,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,4sqABRRGU7CzcHXCyxUzFw,60,205093,0.0352,0.422,1,0.395,11,0.62,-3.785,0.0163,1.86e-05,0.889,110.018
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) - Tiësto Remix,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy) [Remixes],2vx3BtBMn8Ed3ygEg1OT2t,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,55nMnifaQWKe3f9cbwOXwx,66,255238,0.0594,0.238,0,0.0729,5,0.69,-4.446,0.00733,0.00183,0.78,126.07
I Don't Care (with Justin Bieber) - Loud Luxury Remix,I Don't Care (with Justin Bieber) [Loud Luxury Remix],2oCs0DGTsRO98Gh5ZSl2Cx,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,6f807x0ima9a1j3VPbc7VN,69,194754,0.0583,0.518,1,0.0653,6,0.748,-2.634,0.102,0.0,0.916,122.036
Call You Mine - Keanu Silva Remix,Call You Mine - The Remixes,1nqYsOef1yKKuGOVchbsk6,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,75FpbthrwQmzHlBJLuGdC7,61,169093,0.102,0.277,1,0.204,7,0.718,-3.778,0.0287,9.43e-06,0.93,121.956
Tough Love - Tiësto Remix / Radio Edit,Tough Love (Tiësto Remix),7CvAfGvq4RlIwEbT9o8Iav,Avicii,1vCWHaC5f2uS3yhpwWbIA6,7bF6tCO3gFb8INrEDcjNT5,69,193187,0.0565,0.366,1,0.637,8,0.594,-3.562,0.0249,3.97e-06,0.935,127.015
Happier - Matt Medved Remix,Happier (Remixes Pt. 2),44iw4l4Syoi5HZgCQzNSKJ,Marshmello,64KEffDW9EtZ1y2vBYgq8T,508lUjbGcPrL0CfvHC7UvI,61,170163,0.0511,0.793,1,0.0625,5,0.816,-5.972,0.126,9.09e-06,0.833,122.032
Beautiful People (feat. Khalid) - Jack Wins Remix,Beautiful People (feat. Khalid) [Jack Wins Remix],2yiy9cd2QktrNvWC2EUi0k,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,7fvUMiyapMsRRxr07cU8Ef,70,163048,0.127,0.585,1,0.143,8,0.675,-5.385,0.0799,0.0,0.919,124.982
The Way You Talk (feat. Bunnyman),The Way You Talk (feat. Bunnyman),4OFk7TJhdTyvF1gexcTeXS,Balma,5JxecZ9ySocAFurZ7mrmj1,0MTe5RjrXdO13wHZoAMOL3,29,168968,0.041,0.0464,0,0.57,11,0.569,-6.812,0.00065,0.78,0.912,125.022
Feel So (feat. Fiora),Feel So (feat. Fiora),4B6iuOdLe6gtG29Cmi0yVU,Zeds Dead,67qogtRNI0GjUr8PlaG6Zh,4TFDeBqHM6jvbqAi2DAtlv,60,195540,0.0388,0.0874,0,0.254,4,0.653,-8.666,0.00148,0.0438,0.758,123.991
Left Behind - Absolute LORE Mix,Left Behind (Absolute LORE Mix),2gQJbnYZKNkEhlNYkk1ZOo,Technique,75FeSeDaZfioIVO7DnPLHj,4rKRsixzaVltpGC03Df9ot,28,384500,0.0394,0.443,1,0.0805,0,0.598,-9.872,0.0114,0.0963,0.831,110.006
Work It Out,Work It Out,1Qm4hWbaM1Y04ICuNadLNV,Mello,12U8st5Ams9ckkYJFPfiEs,6XpKlG2lOsouxihC7UW7yt,24,194881,0.181,0.839,1,0.0569,2,0.798,-2.694,0.00725,0.143,0.957,127.008
Get Low,Get Low,45PSjVKXpZiMCLWWiPIdRm,Shift K3Y,26OrZl5U3VNGHU9qUj8EcM,1NFZ7X5mWlP0nkW2tWdOCA,41,202233,0.115,0.779,1,0.0871,10,0.851,-3.442,0.0674,0.00401,0.916,127.15
We Got That Cool (feat. Afrojack & Icona Pop) - Robert Falcon & Jordan Jay Remix,We Got That Cool (feat. Afrojack & Icona Pop) [Robert Falcon & Jordan Jay Remix],0hJvepm4Yu51QkErgBO0yF,Yves V,47BEc2RoW53owMyxacXWdV,1lEtudJvZNiibWzXc5m4mh,52,185238,0.0735,0.512,0,0.0605,8,0.691,-3.807,0.016,2.68e-06,0.868,126.205
Somebody New,Somebody New,1Rt2VGbNDz7uUtobyHGu2k,Janieck,1bZDq4po4dMIpN74Zendm0,1n7Gc7LbzQWDSJ7g5IoOdP,58,168000,0.0359,0.472,1,0.0921,0,0.694,-8.396,0.174,1.87e-06,0.595,119.962
Hide & Seek,Hide & Seek,6tjw0ArXhARudO2T0NwypD,Ely Yabu,0X7je8wGFUF7NGNIIbRK7b,1pid4oIyv2PHvof2jj332p,29,152418,0.0662,0.415,0,0.125,7,0.599,-4.548,0.0748,0.0,0.92,122.001
Why So Serious?,Why So Serious?,0YyhNEHyx0ltRKmvx05C0K,Alex Joker,61422Dz3pjPcBEgutbN5V0,2XUovYTdyjHHcfUWKq856S,30,163613,0.0719,0.801,1,0.311,2,0.699,-6.248,0.0227,0.0532,0.957,124.041
South of the Border (feat. Camila Cabello & Cardi B) - Sam Feldt Remix,South of the Border (feat. Camila Cabello & Cardi B) [Sam Feldt Remix],05Bru0ZVTxp4orAyrZIA77,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,3vQhEd4lOg4mAV6CHCgoHW,72,173454,0.0404,0.491,1,0.335,5,0.789,-4.388,0.22,4.58e-05,0.858,110.012
Waiting For A Sign,Waiting For A Sign,3pv7x0PDHlyQ3dUZfCDFM4,Pep & Rash,2HmmA3GhP0xsbRUiDllJUn,5di4p97K7mDRvZ0KD8yzLb,50,144080,0.0509,0.361,1,0.31,1,0.762,-5.541,0.0813,0.00186,0.829,125.039
I Don't Care (feat. Robin Valo),I Don't Care (feat. Robin Valo),3MEAORfnama2zTDoXcXgCJ,Ummet Ozcan,7e1BNCygl2Gf7CX8LrByPv,5v1fID9mfbRvyYVM63rj3l,51,157504,0.0277,0.547,1,0.363,8,0.603,-3.652,0.289,0.00145,0.847,128.032
