name,id,popularity,duration_ms,album,album_id,artist,artist_id,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
With or Without You (Manuel Costa Remix),0qXxQJrz1b356in8JId6AK,43,187885,With or Without You (Manuel Costa Remix),0bFHufEe8EDC8NzRgu1Rlv,Boyce Avenue,7CQwac16i1W5ej8YpuL3dv,0.0298,0.294,1,0.106,0,0.574,-7.604,0.102,0.0579,0.763,119.98
Let It Go,2cNufOrLqcZ1TNXh4hUjeK,48,196562,From The Screen To Your Stereo 3,6oHrtFk3T2ziQLYEZGqnTG,New Found Glory,4ghjRm4M2vChDfTUycx0Ce,0.0439,0.638,1,0.0989,6,0.536,-4.929,0.0005,0.0,0.957,156.03
Alors On Danse - DubDogz Remix,19eIZmuXlBmLTha1lPHef7,63,168576,Alors On Danse (DubDogz Remix),1hOCJ4eNjtYKIH9ZmNGc8p,Stromae,5j4HeCoUlzhfWtjAfM1acR,0.164,0.739,0,0.613,1,0.789,-4.274,0.027,2.69e-05,0.752,122.98
Mushroom Cloud,58DmrvdWlFgQXB18xZv2VN,54,244073,Mushroom Cloud,59t9sRhmzEpuGUI6dQ9xvY,Of Mice & Men,4tususHNaR68xdgLstlGBA,0.214,0.395,1,0.372,6,0.258,-3.858,4.36e-05,0.302,0.987,169.995
Sucker,3V7C4cBWwoCnGTJ4mtupsF,51,190000,Sucker,3LM2vFm0F96aWnaKxYHju4,Our Last Night,00YTqRClk82aMchQQpYMd5,0.0348,0.732,0,0.327,1,0.559,-5.388,0.000242,0.0154,0.942,137.96
Think Twice,0SqgZ5KpfX24W8ZeGzOle2,49,223493,It's All In Your Head,7Fsz6Qtc6matrjRn0OylK2,Eve 6,4Eqd24yS5YcxI8b6Xfuwr8,0.0342,0.433,1,0.272,11,0.526,-4.159,0.00292,0.0,0.84,93.972
Kids From Calvary,4gvEDhviWU8nGrQfAaPrNE,32,237128,Nowadays,0hhd9KDukrvcyhOjJQIaqU,Valleyheart,39cSG80bKnk96yuvGv5KlT,0.038,0.475,1,0.122,1,0.491,-5.062,0.00211,8.1e-06,0.878,152.074
Before I Even Had You,4EZiJQfkleioa6gCbOh00h,26,249293,The Hardship Diaries,4Xt48MvYz7o0hmLmnipB7A,Dave McPherson,3hCe3pVbgcM896JDqLi0QY,0.035,0.595,1,0.255,0,0.653,-9.897,0.141,0.0,0.406,87.481
Cross My Heart,1vviNQ3BDy3VyIHOkQ0HuU,30,205453,In The Making...,14GGCjrZHpJxYll11zlais,Nevertheless,3AOgIGZM91iJjQqaHezAwD,0.0993,0.777,1,0.0554,1,0.452,-3.898,0.000387,0.0,0.937,174.911
Lose Your Head,1PAPt6Ovo1ljOSG1enpymb,52,170733,Age Of Unreason,1GNAN3xxTAYedMvS9CEOdz,Bad Religion,2yJwXpWAQOOl5XFzbCxLs9,0.0404,0.49,1,0.101,9,0.542,-3.087,0.000382,0.000125,0.887,134.137
Tapping Out,65nxwwEt3wwNv5hFqUQWph,58,217943,Tapping Out,2jLAqtOVud3faj6AsgHaAc,Issues,3zRstk92RGCVDyslSySNsm,0.184,0.366,1,0.0828,7,0.449,-4.609,0.0162,1.63e-06,0.973,195.97
Smiling at Strangers on Trains,0F54dvs9C0v0snW9m6dSE1,29,175253,A Song to Ruin,7xF7HQIu6FriHp6yPkE2Kv,Million Dead,7mAKZuvKKiNRokFE46Sy8l,0.0801,0.343,1,0.331,7,0.207,-5.017,9.94e-05,0.031,0.961,175.217
Refusing To Live Under The Tyranny Of Others,3K6cuzU6EkGl3xaJhDL6sy,22,240413,Capture and Embrace,3vr4kdoaza7jt2mtYEZrPi,It Prevails,2nkVhQKD6oAszXeYi9S6cc,0.0834,0.324,0,0.45,8,0.32,-4.732,5.74e-06,0.245,0.957,74.93
Cop Outs and Cover Ups,1eky0UG5NxlVNtcPrNOPSl,40,187655,Therapy,7BHmLI3iFYEbbKqb2r97a6,We Still Dream,1hYf0dAHtryg8JfaQd5c5o,0.0739,0.55,1,0.0975,8,0.459,-6.203,0.00261,0.0,0.874,144.963
Utopia,46oyA9RKDXMahnKN1cAo0f,33,128501,Newborn Mind,7ceAracLVCjB7bhicRoPGb,Napoleon,6dW5JxMjhrkIjiQQjGfHEF,0.115,0.444,1,0.21,9,0.568,-3.231,0.0223,0.00231,0.963,99.988
Killing Me,7exA7LzpJFCkkB6wVLKgSh,30,210000,So Far From Real,3z9VjlUO1VLmG2TMjYrpWJ,Cauterize,1Nc2fJxEOPJucv0UIQJGsL,0.134,0.29,1,0.365,8,0.491,-4.584,0.00652,0.0206,0.935,177.925
I Knew You Wouldn't Leave,7f4Kd2uUkRdgCvLMeyfskf,23,245237,Things Are Different Now,4KORHCD5rVmBKBiTalyk9g,Sleepshaker,2JJXPdKztdF2JyElF1U22f,0.144,0.225,0,0.364,9,0.333,-2.018,0.166,0.0,0.985,93.107
Sacred Shapes,34eybyZLcp33Y7FWuJz2cS,31,303293,Blood & Chemistry,458ipZIlqtSrC598UdfP9c,Arcane Roots,58jeN5Whh7fhR67rE46qBt,0.0449,0.39,0,0.325,4,0.474,-4.809,0.00298,0.0,0.811,139.924
Buy a Fire Extinguisher Before You Need a Fire Extinguisher,3s9PXrADohShGI2tOJRTVU,35,220714,SYG Years,1EKmIZ2KkUD8CBnPJaVtQW,Hot Mulligan,1lKZzN2d4IqiEYxyECIEHI,0.0427,0.482,1,0.265,7,0.392,-8.252,0.00452,0.0,0.768,114.862
Downfall,76xddM2irVQCbuBoVbaElZ,59,191373,The Lonely Position Of Neutral,2fjLRxrWTlE20dPbICrNnh,TRUSTcompany,21ALJSG7U07dShegeJQ2xA,0.106,0.454,1,0.205,6,0.31,-3.395,0.000106,2.21e-06,0.94,128.682
Blackout,0hXdeupxBYHkVWaJ04bgor,0,341200,Pretend You're Alive (Bonus),7bOhM16xB4U8gcgyWFQbvB,Lovedrug,4OvbYqRAitf0xCWRSkfF9o,0.0414,0.224,1,0.0839,1,0.239,-5.977,0.000174,0.000681,0.723,183.043
Burn Forever,2Koz59no53cYa8cOyKVylk,21,219711,Burn Forever,50wyGj5BEBBGt6d69C4aOS,LOWLIVES,7Hg9yStqSEaKmwPxFlWeE2,0.117,0.247,1,0.139,8,0.383,-3.933,1.89e-06,0.0592,0.983,154.897
Hate To See You Go,4WzZY5WIT68mlLRC6lRnUE,32,235093,Bend To Break,1wdskKiqhARBjTAjrdEjIH,The Color Fred,6EHCYv0H2JurdIE42TmYZb,0.0453,0.71,1,0.289,6,0.48,-3.1,0.00255,0.0,0.969,146.177
Calling On You,42FZnErLzouKX7Fc2Iw6Gz,1,217933,All at Once,3TY5BGccghoaw7OoXMcCok,Paulson,5rBNbiu5a7tkmmhWoJUgrO,0.041,0.7,0,0.104,6,0.578,-4.521,0.00606,0.0,0.785,117.971
Screams In Caves,1UQDSCA6B88ghUshMQGv3A,23,226093,Clash Battle Guilt Pride,6WMO5hn92wJo4ok4vW08sZ,Polar Bear Club,1p6hpm6uzCPHdSfrzQwnQA,0.0724,0.263,1,0.899,0,0.433,-4.747,0.00617,1.65e-05,0.938,92.018
Living by Your Wits Is Always Knowing Where the Wasps Are,4qtVpzMYhgPTFWGva17roi,29,211666,Living by Your Wits Is Always Knowing Where the Wasps Are,55K60UX2BRgUdTpDoooTLI,Harm,0MiYASjHI8FUWpLsjHUlhd,0.109,0.419,0,0.19,5,0.374,-3.105,0.000284,0.000573,0.958,175.06
Familiar Drugs,5s3bk38b50O6LfZRwV8ApE,51,258718,Familiar Drugs,6Cvt8vsgpxQ5DRG0nqW25B,Alexisonfire,53RsXctnNmj9oKXvcbvzI2,0.0891,0.192,1,0.41,5,0.223,-5.845,0.0104,0.00362,0.938,136.902
Hive Mind,1wFOyb91Lp7oIzQPN8Vu9h,32,235998,Hive Mind,6JuuhztREGnjmQIslMkyrj,False Plaintiff,5M0kuVo4s6eHB4aWT2JLqw,0.0357,0.372,1,0.1,7,0.498,-5.355,0.00118,1.83e-05,0.855,115.035
I'm Not Sick but I'm Not Well (Flagpole Sitta),3UOBIlYWOuF4UzNWzCtP24,31,206064,I'm Not Sick but I'm Not Well (Flagpole Sitta),7dPC5FUnWPSDx9Z28Y9mGF,HARD LOSS,6VzgDMkOAG01P6k0jrgqTu,0.0466,0.383,1,0.0677,6,0.419,-3.155,1.82e-05,0.0,0.934,155.031
Still Fly,2ypHcSPOKXYa34h98GGMUG,1,295226,Punk Goes Crunk,2z4NV96ybymRKzGLUdEKBW,The Devil Wears Prada,0NbQe5CNgh4YApOCDuHSjb,0.156,0.227,0,0.38,2,0.367,-4.408,0.00101,0.0,0.928,178.077
Good Fucking Bye,1iVV0ZrLniocL6V9T4cZVV,41,152066,Matt Skiba & Kevin Seconds Split CD,51RvMjKrZVfTa3eFG19BNr,Matt Skiba,7qVz2CTVWQynqvLaaxZXw6,0.027,0.83,1,0.0941,8,0.635,-6.467,0.215,9.7e-06,0.813,131.982
Can't Kick Up The Roots,3Mjmll1qNCTw9LA0PndO2j,56,169516,Life's Not Out To Get You,4B7zXONNfa4DFD9ik9aa0N,Neck Deep,2TM0qnbJH4QPhGMCdPt7fH,0.116,0.771,1,0.222,8,0.31,-3.095,0.000128,0.384,0.976,113.249
Coffee Shop Soundtrack,4vxVFPd2rCyRcobot4utR9,41,181026,Put Up Or Shut Up,27ojxapXfPZ6YmVfwuMTc0,All Time Low,46gyXjRIvN1NL1eCB8GBxo,0.12,0.43,1,0.0963,9,0.425,-6.148,0.00228,0.0,0.852,184.936
Rebel Girl,1EEt3kxO1yZSZd13DqvT8f,60,226007,Rebel Girl,7lKVIu2Sl941CXlpzG5ibO,Angels & Airwaves,7xklw3WodFZiNNmQt3DIgp,0.034,0.806,1,0.251,0,0.582,-3.801,9.66e-05,0.00129,0.946,124.986
Clarity,3OtG28eqgKw1CfJI6CqxzM,19,171306,The Worst of Us,0IfZVZwhsEhPOi2hlt2m5j,The Worst of Us,42VxcSRld3QR7Rmv7m97RW,0.0624,0.273,1,0.315,7,0.521,-4.912,0.00199,1.37e-05,0.914,99.495
Purge Me,2jzEmupq1TRpp2FPp15V1I,31,234117,Purge Me,6CZHCdbusNddDXNjVMHas8,Earthists.,2fW1q3e7jiCe9l55PlIcNE,0.081,0.228,0,0.127,2,0.226,-4.777,0.0244,0.0,0.917,102.016
I Feel It All Over,6RH0GZ1PQm3RVx7rIK1goz,15,240770,You Are OK,0DRUOQBsax8QLUVctbEIAT,The Maine,4o0pNHbyj36LPvukNqEug0,0.0826,0.538,0,0.331,7,0.578,-6.61,0.024,0.0,0.824,92.482
Let Me Be Sad,5jmYu7XY4zd3mJfizA8t1K,60,214226,TRAUMA,2QRU8jGOJHDMrCTPKIHVik,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,0.0288,0.0407,0,0.151,3,0.478,-5.645,0.000355,7.15e-06,0.574,129.02
Vices,6OadJulWy9urUCNN6hVsE0,41,195800,Redux: The First 10 Years,4OrWqio8gZ77ewMw7UtZ8l,Silverstein,1Tsag5J854qxeOo2apszug,0.11,0.579,0,0.268,1,0.359,-4.088,0.00252,0.0,0.974,181.998
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),7Feaw9WAEREY0DUOSXJLOM,87,163804,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),0xbuJLlb5afBcmCpdOaszR,Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,0.0566,0.316,0,0.14,5,0.661,-6.976,0.179,1.23e-05,0.723,113.778
Sucker,2yMds7C7ujPdUBQGYDaEVl,47,180316,Sucker,6NCysBy3fXpuRZ1F4Z0MKK,Boyce Avenue,7CQwac16i1W5ej8YpuL3dv,0.0667,0.852,0,0.116,1,0.822,-6.65,0.779,0.0,0.391,138.003
White Flag - YARO Remix,4ALkpFTkmqsCfSjc8wqtFz,35,194550,White Flag (Reimagined),0C0sXXcdNyb12ZwqzN9hQq,Normandie,1zsOttiR3VjZRnw4Iq8Zg6,0.092,0.488,1,0.11,6,0.304,-4.26,0.0324,0.0,0.768,83.555
Choke - Acoustic,7DAUTcJYMybdyEC033uT9e,56,201000,Choke (Acoustic),37VLf6Hata95QwRngIqv1v,I DONT KNOW HOW BUT THEY FOUND ME,0Raaw7kr1Vzat4ZvHzjsJR,0.0306,0.658,1,0.0629,2,0.556,-3.011,0.136,0.000309,0.694,120.322
All I Need,49lT7R0IKdH1tzEHNb3WE7,60,133809,All I Need,0mcEFZCWMkkUmbnRUekBH7,Breathe Carolina,53M4Iv2RkzzxFFvW2B1jhC,0.192,0.366,0,0.407,1,0.577,-4.326,0.00128,0.144,0.92,126.009
Eagle Birds,04mV3n8ZNGHvhxdJSyxE9d,52,160543,Eagle Birds / Lo/Hi,1hbTDW9YTpIF1gQX32U9vS,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,0.0409,0.609,0,0.0856,11,0.512,-4.946,0.0471,0.0242,0.78,93.998
I Don't Wanna Be Me,2tNx0sauNCGfpniMNu9hEh,57,228712,I Don't Wanna Be Me,6vupYQiT3uyxz2a25HUNX9,Trivium,278ZYwGhdK6QTzE3MFePnP,0.0669,0.455,0,0.0729,1,0.531,-4.7,0.000107,0.406,0.976,100.984
Doom Days,2kz20xeZlT3nEdsUcgzc8q,44,139977,Doom Days,4qsCQff81LVV6L51MmNYeA,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,0.0675,0.542,0,0.135,10,0.668,-8.337,0.628,0.0,0.615,137.048
Encore,4LdImt7hg85uPpUOPKlLAy,59,165506,The Balance,0eELSmJrZpzOKfdO80nJ9r,Catfish and the Bottlemen,2xaAOVImG2O6lURwqperlD,0.0762,0.546,1,0.0627,9,0.487,-3.65,0.00311,3.41e-06,0.898,150.115
Faint,2eEGAUSEA7IFhEcgWcGWkq,58,165746,Faint,4JDKaFyM1qmIz6ajoZXjEJ,Memphis May Fire,7cNNNhdJDrt3vgQjwSavNf,0.0713,0.405,0,0.305,1,0.502,-5.658,0.00151,0.0,0.905,135.001
Longshot,2VcS3oKcOPkubN9LVzZ96l,66,232960,The Balance,0eELSmJrZpzOKfdO80nJ9r,Catfish and the Bottlemen,2xaAOVImG2O6lURwqperlD,0.0388,0.465,1,0.119,7,0.481,-4.025,0.00381,0.000737,0.765,102.829
Cells,19zquH7GT6C8JGNpD7DEBl,29,182522,High Crimes,5XznagCs3NYBjajzG2LBi5,The Damned Things,7sqqd0D9gAGYojKY5E1wtY,0.118,0.706,1,0.34,10,0.261,-5.448,5.7e-05,0.000157,0.971,93.958
Omen,2YtqL74LSzEkKhlksGDNRe,31,266899,High Crimes,5XznagCs3NYBjajzG2LBi5,The Damned Things,7sqqd0D9gAGYojKY5E1wtY,0.0409,0.586,1,0.178,10,0.573,-6.692,0.00068,0.0386,0.835,118.054
Separation,46MroZ6OGJef6YKyABvk2R,33,239615,Separation,775vVZBPc4LrvVBDdE4GpS,Vagrants,4WLao04vBPdHGLJS5YIogU,0.102,0.266,0,0.438,4,0.506,-5.599,0.00567,0.0,0.955,178.013
My Blue Heaven,3m6ErylZBDiy7KQPFW8QFv,45,247226,Louder Now (Deluxe Edition),5yOQu7Ykcb7rlH6zt5jvL8,Taking Back Sunday,24XtlMhEMNdi822vi0MhY1,0.0772,0.327,1,0.102,1,0.362,-4.622,0.00306,0.0,0.896,137.485
Out For Blood,4x241uAmPrxKZdCZKt2r5t,62,216571,Out For Blood,1HpntKICUDQq2auvGXclE4,Sum 41,0qT79UgT5tY4yudH9VfsdT,0.048,0.5,0,0.0934,6,0.553,-4.186,7.35e-05,0.0359,0.868,140.047
Satellite - Single Edit,08hiuJAR6fWIxN6rnplgrP,5,201335,Satellite (Single Edit),5A6uPA5W2C1jyCufF3GR10,Two Door Cinema Club,536BYVgOnRky0xjsPT96zl,0.0386,0.963,1,0.226,0,0.74,-6.559,0.00347,0.0357,0.698,127.988
The Bird and the Worm,6tKky3l379dnGe7F85ztrJ,56,225040,Lies For The Liars (Explicit Version),2UTLJA4Rxsth81uNh4Q6ox,The Used,55VydwMyCuGcavwPuhutPL,0.17,0.205,0,0.0723,6,0.299,-6.874,0.0742,1.21e-05,0.933,180.092
A Wolf in Sheep's Clothing,6o9NIQyWvGSsr6LqhkD8Nq,38,190171,This Providence,1luoiRadzUzXHbD8JdGIJY,This Providence,5or8HO8aiwjdIWZxURNx1y,0.0298,0.668,0,0.313,5,0.634,-5.928,0.000733,0.0,0.871,102.48
Paralysed,3wnVnlL22rP7aPP8lA1G09,38,207507,Paralysed,1NoDgyhveWl2tof1t9vrSS,Rumours,3ICln12zCpzSTTSlYz6CTH,0.0833,0.421,1,0.116,5,0.504,-3.299,0.00147,0.0,0.93,109.97
Desolate Earth,6rjtJiuJ6B0wXE1iC3iMs5,19,240056,Desolate Earth,1LIkj63h5xVkOnznQns09z,Subvert,6ZoOq7cXPU7KFVzqarziMT,0.192,0.398,0,0.354,6,0.204,-4.851,0.000123,0.0,0.975,159.99
Kill My Compass,6CvmP8RGUPvOalO6nQqLVr,26,191920,Last Days Of Rome,2KbqIMGaQqmwpix7JxhtlQ,Daytrader,4fYPY97NNNPKQj9ErcukP4,0.0748,0.646,0,0.45,6,0.414,-4.289,0.000256,0.00137,0.903,162.896
Trigger Warning,4hs6ec1Vm9R8n2qu1UneOk,42,204286,Friendville,70qCDAdDaIGTrzREj9AWXT,Sunrise Skater Kids,5iJsReQNQzuHVkLLXUpRCy,0.101,0.488,1,0.319,9,0.438,-3.342,0.00387,7.07e-05,0.949,165.032
Chaos,2hMFwuzQvKtnkaWpWvFPtO,19,294973,Mutemath (U.S. Version),6FILUBgtxKWuKK51mL4ePk,Mutemath,1J9Z9bhqkgyqseEi85cbyx,0.117,0.541,0,0.339,1,0.368,-4.463,0.000159,0.000718,0.958,180.083
Plays Pretty for Baby,0fQ7yxea8B6IYBBprK7Y1H,39,127480,Zolof the Rock & Roll Destroyer,5AfHAImMU9RXMk0SYRbBAA,Zolof the Rock & Roll Destroyer,0AaSGPWpEmW4Lrq4T285cd,0.0312,0.545,1,0.0652,8,0.64,-5.17,0.0531,0.0,0.781,133.731
Feel Like Fame,5ZKxGkooPyQzGuEFmjNzIC,26,211320,Let Your Body Take Over,7sW2tI9627myVOKpgJFfnL,Four Letter Lie,1ZGXFcszYKMcGASLNuzTJ9,0.0521,0.545,0,0.286,8,0.412,-5.143,0.00263,0.0,0.855,159.978
The Family Disease,5dcNUsemLInWNqEYcV5X8g,30,228186,BIRTH.EATER,6QuNfPA6REBYGbQEolsHme,Oceana,1XIqPrg5uZSsxNx1ZZsuDF,0.121,0.23,0,0.34,5,0.397,-2.422,8.7e-06,0.176,0.993,145.036
Istillfeelher pt. 111,3Z7AFA3bo1ZdoEpEsM2H1M,43,201520,A Dream Is A Question You Don't Know How To Answer,2RLzJjaq1XuTb6LmYEDOKz,Jonny Craig,46MmlFKM8ivDsUnGOejvSM,0.0287,0.587,0,0.475,4,0.57,-4.51,0.0199,9.31e-05,0.856,112.038
I Fall Apart,1nwPBS37yypwgBvLQGd24G,32,209454,I Fall Apart,3W0bC9Tbtw2Z8LLMtOxnMr,No! Not the Bees!,4tfoXU6gBAIS4VlELniyLF,0.118,0.616,1,0.111,1,0.391,-5.209,2.26e-05,0.0,0.948,164.857
Can You Count Suckers,7IqtFIDGlD3b2zDrQMwp7j,35,221906,Days That Shape Our Lives,5xPoCJp5HLviJA0qhRYmD5,Me Vs Hero,2lVhakIDl7jV6y0xjHXlF7,0.133,0.662,1,0.363,8,0.471,-2.64,0.000232,8.11e-05,0.979,170.151
Are We Really Happy With Who We Are Right Now?,4ZaXOnp1ysZGYWTEj2dN9q,19,224800,Are We Really Happy With Who We Are Right Now?,364vhq4x2QuYMcMU4nlOBA,Moneen,4V5SMPpyCIxr6VpvJ5cWpp,0.0852,0.189,1,0.399,11,0.341,-5.289,0.00467,0.0,0.936,145.66
"If I Told You This Was Killing Me, Would You Stop?",3EP7G1q7sjCYHZiWLGCw0V,39,232333,Emotion Is Dead,6BfOCDtxUy6ixkS68vZSll,The Juliana Theory,7obdmuirClkgU94pcUy05m,0.0418,0.0801,1,0.0687,0,0.423,-7.355,0.00194,8.11e-05,0.678,150.207
Dear Child (I've Been Dying to Reach You),2VFxYVlUzDQQrf9ZLDXUIn,44,203200,Avalon,312RSgFH3igXs9A1SbXzLA,Anthony Green,0hxmHf6CqXsOLWgGXjmr7I,0.0579,0.166,1,0.0752,4,0.49,-6.481,0.00681,1.08e-05,0.865,147.05
Romance is Dead,1N5FatShYmdgwGxspCyhex,39,318053,Killing with a Smile,6BSLK8OMPCTbUldpzsYnml,Parkway Drive,159qqlGwzE04xyqpfAwRLo,0.112,0.108,0,0.186,6,0.228,-5.305,5.74e-05,0.0274,0.912,145.324
The Arms of Sorrow,42lC6bnDdAjRqZtsFe1tmg,55,224120,As Daylight Dies (Special Edition),6iJEtgHTEbVlSS5isIS71z,Killswitch Engage,37394IP6uhnjIpsawpMu4l,0.0578,0.16,0,0.608,5,0.499,-2.729,6.53e-05,0.000507,0.963,123.981
The Sharpest Lives,2kMjk14RmYyYhhSbipoa9U,63,200880,The Black Parade,0FZK97MXMm5mUQ8mtudjuK,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,0.0532,0.543,0,0.083,1,0.513,-3.427,0.000111,0.000102,0.937,155.015
Lydia,7yoBjKO6cCnK3zV8gr1k4e,65,242560,Mister Asylum,7wGLeeJt18EBjc181FP2cM,Highly Suspect,2pqd3HsfsvcBGtHvPOg6eg,0.0945,0.512,0,0.474,6,0.417,-4.652,0.00933,0.000572,0.706,127.884
Image Of The Invisible,19XQb9uJRmHwxb0EOVXkvn,49,254853,Vheissu,4pwaQ1jEWLrcCvYFDJVWbl,Thrice,3NChzMpu9exTlNPiqUQ2DE,0.147,0.181,0,0.397,7,0.457,-3.061,0.0642,0.0422,0.975,128.966
Lobotomy For Dummies,66OAAgbg7SmKJHxZoaSe34,43,156440,Broadcast to the World,0mXXYSxmO3mHdTBrlgOFmZ,zebrahead,6SiyKSeJo6gcsS2NvuAbsl,0.213,0.103,1,0.132,1,0.483,-3.572,0.0046,0.0,0.996,124.984
All Downhill From Here,5dpDrUG52yI3s1AQRlaypA,54,192426,Catalyst,1Igrcji3zf5aC61saylDE1,New Found Glory,4ghjRm4M2vChDfTUycx0Ce,0.0929,0.699,1,0.0919,9,0.426,-3.973,0.000113,0.000269,0.924,168.136
Threesome,0zyHqmRo3xthdkEZR149or,39,153800,Lechuza,4MfL1l9x378XXJfzocDywd,Fenix TX,074c96SFGJ7WfW7ykczDHr,0.1,0.561,1,0.226,2,0.378,-3.04,0.00291,0.0,0.886,99.533
The Wolfpack,6QonLH4JR5jpbLRKGAiTXc,49,233659,The Dream Walker,72DcqEW0ho5aam0hSu8pxO,Angels & Airwaves,7xklw3WodFZiNNmQt3DIgp,0.0431,0.445,1,0.184,0,0.362,-4.249,0.00123,0.476,0.881,168.025
Break Free,5CfyfHS24my1ZZYELbQSvo,40,146823,Free,0KFYYRjTIkEPXjhA9jLuM7,Hundredth,2rtsR8zno5naTxY0iJr7M0,0.0977,0.51,1,0.135,2,0.462,-5.276,6.65e-06,0.00118,0.959,151.86
Meia-vida,4IjxpUOllkhv83YsSjJDBm,38,248000,Verniz,0ooqWA4Y9QvdXI5t8F9YYA,Zimbra,11xX6bMCvpstEFOyx8lxYg,0.0267,0.712,0,0.136,3,0.448,-6.196,0.0636,0.0108,0.567,180.09
Broken Boy,0RbcDELsGTciLeMGsSdJAc,61,163200,Social Cues,2VuZJsJBPLwg9BeQFQle8G,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,0.0969,0.557,1,0.115,4,0.52,-3.051,0.0018,0.000281,0.931,166.027
Night Running,0wSmZykDgah7GfaUNZUZCb,63,208133,Social Cues,2VuZJsJBPLwg9BeQFQle8G,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,0.0654,0.58,0,0.388,4,0.602,-2.298,0.066,1.13e-05,0.946,141.925
Skin and Bones,6ubPFMzlIg73d1jzzWcC8B,61,196173,Social Cues,2VuZJsJBPLwg9BeQFQle8G,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,0.0397,0.357,0,0.29,9,0.539,-3.228,0.0089,0.0,0.788,159.983
Ready To Let Go,4UyAtnwhaKv7EG1BdkBYRI,65,187973,Social Cues,2VuZJsJBPLwg9BeQFQle8G,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,0.037,0.746,1,0.0731,1,0.719,-3.263,0.011,3.25e-05,0.896,100.962
Why 6 Is Afraid of 7,21eBxZvWrhMPAqnw5Dzgi0,35,207500,Why 6 Is Afraid of 7,5UIkqKF72qLmM3GZKEJiDc,Before Their Eyes,7BewtLSaxtzJjRzPUPnSxp,0.0401,0.483,0,0.0992,1,0.494,-3.758,0.000702,4.05e-05,0.892,89.984
Rip,3bMsgjPKJtg27SgWn5lHDx,22,256641,Rip,6z7VfrBKvq0OhxOqDQ98ML,Cabin Boy Jumped Ship,4DgFNYd8vdx6ew57alHC0S,0.0607,0.338,1,0.363,0,0.312,-3.487,2.89e-05,0.000239,0.96,99.717
No Control,5TlAFDd2LaUp1AJId58saR,14,231529,No Control,57yA8c7mb1z5z2DveQrU2U,Of Virtue,4GnK2zRFtw1gBoiFORWHsA,0.231,0.0812,1,0.0989,2,0.366,-2.697,0.000572,0.000121,0.989,170.112
Ignis,4VlHKRJz7dUzpBjUybYvGh,32,230000,Ignis,78jBDAWljj3ffqVb4GG2WS,Skywalker,2dAlHzOkoe1xGzFLBVzE5Q,0.0793,0.49,0,0.126,2,0.515,-3.452,0.000539,4.56e-06,0.985,74.992
One Sunset,0NMbT2WedjEqtPJ7bVoi1j,13,213450,You Are OK,0DRUOQBsax8QLUVctbEIAT,The Maine,4o0pNHbyj36LPvukNqEug0,0.0565,0.68,1,0.111,5,0.484,-5.312,0.000425,0.0,0.921,75.001
Goodbye (Interlude),1cibLXzaDHSO7zZPdcc1GJ,54,102893,TRAUMA,2QRU8jGOJHDMrCTPKIHVik,I Prevail,3Uobr6LgQpBbk6k4QGAb3V,0.0443,0.666,1,0.253,9,0.62,-10.525,0.085,0.000389,0.598,124.961
Guarda-Chuva,3ma7uVXEHXulVV1Fesq7fc,44,166466,"Adeus, Aurora",3yNdgwTrOazWbyJrkKemGp,Supercombo,73HkjgziMO6I83vFOS8mo1,0.0431,0.571,1,0.536,2,0.61,-9.693,0.0923,0.0,0.594,88.076
Iguais,5FwubQyJYdhqWxqoFpPGpM,33,211000,Verniz,0ooqWA4Y9QvdXI5t8F9YYA,Zimbra,11xX6bMCvpstEFOyx8lxYg,0.0552,0.663,0,0.324,6,0.478,-4.929,0.0249,0.12,0.875,79.926
This Is Me,7q6TLWk60i7ChKEvTF2hiB,25,208475,Eye of the Tiger,0BZbxla2zaY7SdQgtquvtR,New Found Glory,4ghjRm4M2vChDfTUycx0Ce,0.0482,0.623,1,0.0623,1,0.57,-4.641,0.000252,0.0,0.95,105.01
"Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)",3lwpE0SEaQV5DWNjqMtYEk,62,274615,"Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)",5CmhQvNnH3x3xObNLccLxh,Five Finger Death Punch,5t28BP42x2axFnqOOMg3CM,0.0353,0.396,1,0.0833,7,0.45,-4.91,0.0018,1.61e-05,0.872,156.059
If You Could See into My Soul,4b2ydxhB6RjgNi93HA28UV,40,240200,Redux: The First 10 Years,4OrWqio8gZ77ewMw7UtZ8l,Silverstein,1Tsag5J854qxeOo2apszug,0.0903,0.532,0,0.21,3,0.422,-3.423,0.00021,0.0,0.963,74.987
